clean_text,sentiment,brand_target,Brand_Parent,Word_Count,Is_Mobile,Crisis_Priority
checked sxsw trade show right across google,Neutral,Google,Google,7,0,Normal
kenya asked blog may tomorrow apple popup store coming sxsw,Neutral,Apple,Apple,10,1,Normal
hope kept tha nxdc app rt app sxsw iphone downloaded,Neutral,Apple,Apple,10,1,Normal
heartbreaker sxsw apple ipadto rt asked sadly,Neutral,Apple,Apple,7,1,Normal
heat tracker cool heatmap iphone app overlay foursquare everything fire sxsw,Positive,iPad or iPhone App,Apple,11,1,Normal
ipadto seeker still waiting austin apple popup sxsw link,Neutral,Apple,Apple,9,1,Normal
ipadto take sxsw line already halfway block around noon craziness via link,Positive,iPad,Apple,12,1,Normal
google take mantra dont evil heart yet pride product make guilty th deadly sin superbia sxsw,Negative,Google,Google,16,0,High (Alert)
apple marketing still impressive sxsw rt link,Positive,Apple,Apple,7,1,Normal
jesus hockey mask im worse thought sxsw apple store sxsw link,Neutral,Apple,Apple,11,1,Normal
got turkey rt random apple fan bought lunch everyone line sxsw popup apple store ipadto cc,Positive,Apple,Apple,16,1,Normal
awaiting keynote speaker chris poole sxsw iphone twitpict link,Neutral,Apple,Apple,9,1,Normal
facebook killer google circle announced sxsw interactive festival link google sxsw,Neutral,Google,Google,11,0,Normal
really liking sxsw iphone app thanks making event app appears work well,Positive,iPad or iPhone App,Apple,12,1,Normal
wiebe walking conceptual graphing link sxsw youd loving,Neutral,,Other,8,0,Normal
survival kit provided folk line sxsw apple store morning genius link,Positive,Apple,Apple,11,1,Normal
eating kitkat size half ipad gotta love american sense measure sxsw,Neutral,Apple,Apple,11,1,Normal
know awesome ipadiphone app youll likely appreciate design also theyre giving free t sxsw,Positive,iPad or iPhone App,Apple,14,1,Normal
playhopskoch apple app store well android market getting ready rock sxsw,Positive,iPad or iPhone App,Apple,11,1,Normal
sxsw folk lonely planet iphone guide austin free week link,Neutral,Apple,Apple,10,1,Normal
sxsw folk best new iphoneipad app youve come across far,Neutral,Apple,Apple,10,1,Normal
sxsw folk anybody going ipadandroid panel,Neutral,Apple,Apple,6,1,Normal
desktop publishing saved apple pagemaker gift god sxsw,Positive,Apple,Apple,8,1,Normal
inofficial sxsw torrent available link,Neutral,,Other,5,0,Normal
successful sxsw trip learned ton lot new insight knowledge new reading list playlist wrote submitted new iphone app,Neutral,Apple,Apple,18,1,Normal
apple opening temporary apple store th congress tomorrow march ipad sale yoyou miss sxsw sxsw,Neutral,Apple,Apple,15,1,Normal
apple setting shop sxsw year link whole geekdom take collective shy relief,Neutral,Apple,Apple,12,1,Normal
feel better st day sxsw ipad store sold everything except gig wifi white,Positive,Apple,Apple,13,1,Normal
contextual discovery search combine calendar weatherflighttraffic data create personalized trip advising mmayer google sxsw,Neutral,Google,Google,14,0,Normal
contextual discovery part future according google sxsw,Neutral,Google,Google,7,0,Normal
contextual discovery find answer question google sxsw,Neutral,Google,Google,7,0,Normal
mint goal iphone app top finance app sxsw,Neutral,Apple,Apple,8,1,Normal
well known steve job hate sxsw rt iphone autocorrected sxsw as,Neutral,Apple,Apple,11,1,Normal
new social medium tool rt google launch major new social network circle possibly today link sxsw,Neutral,Google,Google,16,0,Normal
device ipad one hang entire day sxsw remaining others died hour ago,Positive,iPad,Apple,12,1,Normal
call major yet p rt google launch major new social network called circle link sxsw,Neutral,Google,Google,15,0,Normal
new social network google news abuzz launch googlecircles sxsw,Positive,Other Google product or service,Google,9,0,Normal
new social network may debut sxsw google circle link eatdrinktweet done yoyou yet,Positive,Other Google product or service,Google,13,0,Normal
new social network may launch today google launch major new social network called circle possibly today link sxsw,Positive,Other Google product or service,Google,18,0,Normal
msft panel touch interface show bunch tablet ipad sxsw dontbehatin,Positive,iPad,Apple,10,1,Normal
apple open popup store friday th congress sxsw via satesmancom,Neutral,Apple,Apple,10,1,Normal
historical photo mashup google map link sxsw,Neutral,Google,Google,7,0,Normal
thing ppl say aboutto make laugh yoyou want free turnbyturn gps wait take pic sidewalk cmon sxsw,Neutral,,Other,17,0,Normal
take time others catch ipad tapworthy sxsw,Positive,iPad,Apple,7,1,Normal
super cool apple pop store sxsw office building link sxswi austin,Positive,Apple,Apple,11,1,Normal
took th row plane spot ipad thought going sxsw elonsxsw,Neutral,Apple,Apple,10,1,Normal
people google sxsw din know either im hip though,Neutral,Google,Google,9,0,Normal
prize sxsw apple product sigh,Negative,Apple,Apple,5,1,Medium (Monitor)
sxsw panel google envisions search without search link sxsw sxswi,Neutral,Google,Google,10,0,Normal
special apple store th congress open today austin sxsw attendee able buy ipadto starting pm,Neutral,Apple,Apple,15,1,Normal
sxsw html applemicrosoft likely javascript integration browser compete collaborate system amoral,Neutral,Apple,Apple,11,1,Normal
umbrella yoyou list via yoyou set link edchat musedchat sxsw sxswi newtwitter,Neutral,,Other,12,0,Normal
tond place fandango karaoke st prize yr fandango tkts useless canada tond prize useful ipad sxsw,Positive,iPad,Apple,16,1,Normal
iphone blackberry android hootsuite app updated sxsw link via hootsuite,Neutral,Apple,Apple,10,1,Normal
laughing glad chris poole showing meme yoyou text pretty funny google sxswmoot sxswi sxsw,Neutral,Google,Google,14,0,Normal
one lady shopping bluefly ipad nav design panel boot sxsw,Neutral,Apple,Apple,10,1,Normal
laptop rt think may go ipad laptop today sxswi sxsw cont link,Positive,iPad,Apple,12,1,Normal
josh clark sxsw session ipadtablet development first note ipad leisureplanningrestful device tapworthy webvisions,Positive,iPad,Apple,13,1,Normal
last least get copy stupid game plus iphone link also special sxsw price,Positive,iPad or iPhone App,Apple,13,1,Normal
last day fastcompanygrille come last day iphone makery zazzlesxsw sxsw,Neutral,Apple,Apple,10,1,Normal
next last panel today google doodle burning man pacman beyond sxsw sxswi googledoodles,Neutral,Google,Google,13,0,Normal
hour later retreat back hotel bushwhacked ringo deathstarrd never seen many effect pedal sxsw link,Neutral,,Other,15,0,Normal
grab latest sxsw link,Neutral,,Other,4,0,Normal
latest iphone yoyou sxsw long would take fix much,Neutral,Apple,Apple,9,1,Normal
cool latest version google map mobile building sure theyve mapped au detail yet sxsw,Positive,Other Google product or service,Google,14,1,Normal
launched st ipad app sxsw get detail first edition free,Neutral,Apple,Apple,10,1,Normal
launching gowalla droid sxsw push square groupon link,Positive,Android,Google,8,0,Normal
ipad sold retail storesexcept sxsw pop store austin igottagetit,Positive,iPad,Apple,9,1,Normal
ipadto sold went new buyer wow link via sxsw,Positive,iPad,Apple,9,1,Normal
ipad sold went new buyer report link sxsw socialmedia tech ipadto medium,Neutral,Apple,Apple,12,1,Normal
stock mophie juice pack apple temp store open austin sxsw ipad launch link via,Positive,Apple,Apple,14,1,Normal
held new ipad envy baby still working well sxsw,Positive,iPad,Apple,9,1,Normal
man google launch circle sxsw talk striking iron hot,Positive,Google,Google,9,0,Normal
lovin apple ipadto apple austin sxsw,Positive,iPad,Apple,6,1,Normal
sxsw apple ipadto line took less minute,Neutral,Apple,Apple,7,1,Normal
cant handle sxsw traffic rt dear app iphone sucked day crashing,Negative,iPad or iPhone App,Apple,11,1,High (Alert)
love google analytics thanks follower sxsw took time check new post,Positive,Other Google product or service,Google,11,0,Normal
hope people ask tough question rt reminder android chrome tt talk pm today link sxsw,Neutral,Google,Google,15,1,Normal
double buzzing issue iphone io getting annoying news iphone may fly across room grtolto sxsw,Negative,iPhone,Apple,15,1,Medium (Monitor)
geen google circle vandaag rt launching product sxsw plenty else,Neutral,Google,Google,10,0,Normal
google circle take facebook link circle sxsw,Neutral,Google,Google,7,0,Normal
google circle take facebook link circle sxsw,Neutral,Google,Google,7,0,Normal
google fan town sxsw stop austin gtug meeting wednesday th pm map link link,Neutral,Google,Google,14,0,Normal
next battle bank mobile phone operator google apple bankinnovation sxsw,Neutral,Apple,Apple,10,1,Normal
chris poole chan recommends yoyou google refrigerator magnet game cute shared experience game sxswmoot sxsw sxswi,Positive,Other Google product or service,Google,16,0,Normal
tech apple head sxsw set temporary store austin link,Positive,Apple,Apple,9,1,Normal
apple ipads per capital sxsw anywhere else world except foxconn,Neutral,Apple,Apple,10,1,Normal
apple elegant fascist company america flipboard sxsw,Negative,Apple,Apple,7,1,Medium (Monitor)
google launch new social network called circle south southwest today link sxsw circle google,Neutral,Google,Google,14,0,Normal
google launched next social medium flop yet sxsw,Negative,Other Google product or service,Google,8,0,Medium (Monitor)
apple like yoyou pay apple like barry diller sxsw acc ballroom pic link,Negative,Apple,Apple,13,1,Medium (Monitor)
google map mobile demonstration rocked world sxsw uosxsw marissamayer,Positive,Other Google product or service,Google,9,1,Normal
wow google map mobile v demo sxsw nice,Positive,Other Google product or service,Google,8,1,Normal
google name built gettinng stuff trying user see work marissagoogle sxsw,Positive,Google,Google,11,0,Normal
apple opening temporary store austin sxsw ipad launch link sxsw,Neutral,Apple,Apple,10,1,Normal
tech apple opening popup store austin sxsw link,Positive,Apple,Apple,8,1,Normal
gsdm google party hook sxsw link,Positive,Google,Google,6,0,Normal
sxsw apple picked great venue launch new ipads,Positive,Apple,Apple,8,1,Normal
sxsw apple pop store still ipads stock waiting line link via apple ipadto,Neutral,Apple,Apple,13,1,Normal
google preview major new social service called google circle today sxsw link,Neutral,Google,Google,12,0,Normal
google reveal new social network called circle link google facebook sxsw,Neutral,Google,Google,11,0,Normal
google reveal new social network called circle google facebook twitter sxsw link,Neutral,Google,Google,12,0,Normal
google reveal new social network called circle google facebook twitter sxsw link via,Neutral,Google,Google,13,0,Normal
google reveal new social network called circle google facebook twitter sxsw link via,Neutral,Google,Google,13,0,Normal
tech apple save sxsw set open popup store link,Neutral,Apple,Apple,9,1,Normal
cool apple set sq ft temporary store sxsw sell ipad link,Positive,Apple,Apple,11,1,Normal
popup apple store crew giving water people line street clothes apple logo anywhere yet sxsw,Neutral,Apple,Apple,15,1,Normal
popup apple store open sxsw love going right middle action link via,Positive,Apple,Apple,12,1,Normal
sxsw apple store run day boo apple,Negative,Apple,Apple,7,1,Medium (Monitor)
japan apple store serve rallying point massive quake link entry friend house sxsw,Positive,Apple,Apple,13,1,Normal
love google street map getting idea everything relation austin convention center alamo drafthouse cinema sxsw,Positive,Other Google product or service,Google,15,0,Normal
make people think theyve arrived wrong website make go google search site killcommunity via sxsw,Neutral,Google,Google,15,0,Normal
apple naomi campbell popup store rage link sxsw,Neutral,Apple,Apple,8,1,Normal
apple naomi campbell popup store rage link sxsw,Neutral,Other Apple product or service,Apple,8,1,Normal
apple naomi campbell popup store rage link sxsw apple naomi ca link,Neutral,Apple,Apple,12,1,Normal
cool apple open temporary store sxsw link sxsw,Positive,Apple,Apple,8,1,Normal
nice apple open popup store sxsw across office link,Positive,Apple,Apple,9,1,Normal
google tv v late overrun xbox p wii netflix like ready sxsw barry diller qa,Neutral,Google,Google,15,0,Normal
google talking topicality reputation search ranking im sure saw bing writing note qagb sxsw,Neutral,Google,Google,14,0,Normal
dear google photobooth suck sxsw,Negative,Other Google product or service,Google,5,0,Medium (Monitor)
apple elegant fascist corporation america today kara swisher sxsw flipboard,Negative,Apple,Apple,10,1,Medium (Monitor)
sxsw people hacky sack app ipad stop asking sxsw,Neutral,Apple,Apple,9,1,Normal
googlebing qa panel like world expensive seo consultation sxsw,Positive,Google,Google,9,0,Normal
temp appletore set sxsw yay link austin tech,Positive,Apple,Apple,8,1,Normal
rumour cleared rt launching product sxsw plenty else join u link,Neutral,,Other,11,0,Normal
learn design headache ipad sxsw,Negative,iPad,Apple,5,1,Medium (Monitor)
ready learn designing ipad interface new navigation schema sxsw uxdes,Positive,iPad,Apple,10,1,Normal
plane leaving sxsw never seen many apple device one plane,Positive,Apple,Apple,10,1,Normal
google celebrating pi day style sxsw link,Positive,Google,Google,7,0,Normal
spark selected finalist team android choice award youre austin please come support link sxsw,Positive,Android,Google,14,1,Normal
yeah googlegays get sxswsex popular gay dating app grindr android link grindr sxsw,Positive,Android App,Google,13,1,Normal
sxsw leo laporte pledge fan wife gb wifi white ipad leo drunk,Neutral,Apple,Apple,12,1,Normal
barry diller say ipadonly magazine like daily make sense link sxsw,Negative,iPad or iPhone App,Apple,11,1,Medium (Monitor)
barry diller say youre silly yoyou write content one form factor apple like get money sxsw,Negative,Apple,Apple,16,1,Medium (Monitor)
